listing_id,url,title,published_at,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_annual_rent,yield_pct,key_features,من_المالك_مباشرة,owner_detection_reason,description,نوع_العقار
6555787,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الفلاح/شارع-عبدالله-المخضوب-حي-الفلاح-مدينة-الرياض-منطقة-الرياض-6555787,"شقة للبيع في شارع  عبدالله المخضوب, حي الفلاح, مدينة الرياض, منطقة الرياض",2026-01-21,حي الفلاح,شمال الرياض,"1,400,000",133.0,3.0,3.0,2.0,"84,000",6.00%,مطبخ راكب,لا,,"فرصه استثمارية بعائد 6٪؜ سنوي 
شقة مؤجرة بعقد الكتروني خمس سنوات  
الايجار السنوي 81 الف ريال دفعة واحده 
جديده ومكونة من 3 نوم حمام ماستر + 2 حمام + صالة معيشه  + مطبخ راكب وتكييف اسبلت
للتواصل 
((الرقم يظهر عند الضغط على اتصال))",شقة
6804441,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-وادي-الشوكة-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6804441,"شقة للبيع في شارع وادي الشوكة, حي قرطبة, مدينة الرياض, منطقة الرياض",2026-08-03,حي قرطبة,شرق الرياض,"950,000",146.0,4.0,3.0,3.0,"57,000",6.00%,مصعد | موقف خاص | مطبخ راكب,لا,,"شقة فاخرة للبيع
https://maps.google.com/?q=24.811563,46.740250
المميزات:
فلاتس A1 الماجديه
الدورالثاني شقه ٩
 موقع متميز 
3 غرف
في غرفة خادمه اوغسيل 
ومجلس 
وصاله مجلس وصاله مؤثثه
و٣ دورات مياه
مكيفات ركبه 
مطبخ راكب 
مصعد
موقف خاص
مؤجرة ب 57 ألف 
عن طريق شركة تمويل 
متبقي 
874,267
* الشقه مؤجره للمعاينة للصامل يجب التنسيق مسبقاً .",شقة
6728940,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الحمراء/شارع-الجمال-حي-الحمراء-مدينة-الرياض-منطقة-الرياض-6728940,"شقة للبيع في شارع الجمال, حي الحمراء, مدينة الرياض, منطقة الرياض",2026-07-10,حي الحمراء,شرق الرياض,"800,000",158.0,4.0,3.0,11.0,"48,000",6.00%,مطبخ راكب,لا,,"للبيع شقه بحي الحمراء  شارع الحياه مع الحمال 
طابق اول
مساحة 158م 

مدخلين 
اربع غرف وصالة مطبخ  راكب مكيفات  راكبه. ثلاث دورات مياه

مؤجرة ب 48الف 

السعر بيع 800الف
للاستفسار يرجي التواصل واتساب",شقة
6426874,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الحمراء/شارع-الحياة-حي-الحمراء-مدينة-الرياض-منطقة-الرياض-6426874,"شقة للبيع في شارع الحياة, حي الحمراء, مدينة الرياض, منطقة الرياض",2025-10-16,حي الحمراء,شرق الرياض,"750,000",157.0,4.0,3.0,11.0,"45,000",6.00%,مطبخ راكب,لا,,"للبيع  شقه تمليك بحي الحمراء شارع الحياه دور اول  علوي   اماميه 

المساحه  157م 
اربع غرف وصالة مطبخ راكب مكيفات راكبه
ثلاث دورات  مياه
الشقه مؤجرة ب ٤٥ الف  سنوي 
سعر البيع    750الف  كاش 


لمشاهدة الفيديو. يرجي التواصل واتساب",شقة
6824047,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-رقم-309-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6824047,"شقة للبيع في شارع رقم 309, حي الياسمين, مدينة الرياض, منطقة الرياض",2026-08-15,حي الياسمين,شمال الرياض,"1,600,000",85.0,4.0,3.0,1.0,"95,000",5.94%,مستودع,لا,,"بسم الله 
للبيع شقة ملحق مشروع اسس حي الياسمين ظهير طريق ابو بكر الصديق رضي الله عنها 
العمر سنة
مجموع المساحة شامل الاجزاء الخاصة 179 متر 

٣ غرف نوم 
صالة
مطبخ 
مجلس
٣ دورات مياه
مخزن
سطح

مؤجرة سنتين ب٩٥ الف سنويا دفعتين
السعر مليون ٦٠٠ الف ريال
خزامى الجزيرة للخدمات العقارية",شقة
6750263,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-عبداللطيف-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6750263,"شقة للبيع في شارع عبداللطيف, حي الملقا, مدينة الرياض, منطقة الرياض",2026-06-27,حي الملقا,شمال الرياض,"1,350,000",147.0,3.0,3.0,4.0,"80,000",5.93%,مصعد | موقف خاص | مطبخ راكب | مكيفات راكبة | مستودع | رهن عقاري,لا,,"شقة للبيع – الماجدية 44 | حي الملقا – شمال الرياض

للبيع شقة فاخرة في مشروع الماجدية 44 الراقي، بحي الملقا شمال الرياض
📍 موقع مميز قريب من طريق أنس بن مالك وطريق الملك فهد، جميع الخدمات متوفرة حولك.

⸻

✨ مواصفات الشقة:
	•	المساحة: 147 م²
	•	الدور: الثاني (يوجد مصعد)
	•	عدد الغرف: 3 غرف نوم + مجلس + صالة
	•	عدد دورات المياه: 3
	•	مستودع داخلي
	•	مطبخ راكب + مكيفات راكبة
	•	موقف خاص خارجي
	•	عمر العقار: 5 سنوات فقط
	•	عليها رهن عقاري 
       . الشقة مؤجرة ب80,000 ريال دفعة واحد بالسنة ونهاية العقد شهر 12 

⸻

✅ مميزات إضافية:
	•	يوجد نادي ومجلس للضيوف خاص بالمجمع 
	•	موقع استراتيجي في حي الملقا – من أرقى أحياء شمال الرياض
	•	جميع الخدمات قريبة (مدارس – مطاعم – كافيهات – مساجد – مراكز طبية)
	•	مناسبة للسكن العائلي أو الاستثمار

‏https://maps.app.goo.gl/kX27w3sbN4PoVhXg7?g_st=iw


⸻

💰 السعر المطلوب: 1,350,000 ريال

📉 السعر قابل للتفاوض البسيط للجادين",شقة
6750078,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/حي-الملقا-مدينة-الرياض-منطقة-الرياض-6750078,"شقة للبيع في حي الملقا, مدينة الرياض, منطقة الرياض",2026-06-27,حي الملقا,شمال الرياض,"1,350,000",147.0,3.0,2.0,5.0,"80,000",5.93%,مصعد | موقف خاص | مطبخ راكب | مكيفات راكبة | مستودع | رهن عقاري,لا,,"شقة للبيع – الماجدية 44 | حي الملقا – شمال الرياض

للبيع شقة فاخرة في مشروع الماجدية 44 الراقي، بحي الملقا شمال الرياض
📍 موقع مميز قريب من طريق أنس بن مالك وطريق الملك فهد، جميع الخدمات متوفرة حولك.

⸻

✨ مواصفات الشقة:
	•	المساحة: 147 م²
	•	الدور: الثاني (يوجد مصعد)
	•	عدد الغرف: 3 غرف نوم + مجلس + صالة
	•	عدد دورات المياه: 3
	•	مستودع داخلي
	•	مطبخ راكب + مكيفات راكبة
	•	موقف خاص خارجي
	•	عمر العقار: 5 سنوات فقط
	•	عليها رهن عقاري 
       . الشقة مؤجرة ب80,000 ريال دفعة واحد بالسنة ونهاية العقد شهر 12 
✅ مميزات إضافية:
	•	يوجد نادي ومجلس للضيوف خاص بالمجمع 
	•	موقع استراتيجي في حي الملقا – من أرقى أحياء شمال الرياض
	•	جميع الخدمات قريبة (مدارس – مطاعم – كافيهات – مساجد – مراكز طبية)
	•	مناسبة للسكن العائلي أو الاستثمار
السوم وصل مليون و٣١٠
والحد مليون و٣٥٠
البيع كاش 
عقد المستأجر ينتهي شهر ١٢",شقة
6754761,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/حي-الملقا-مدينة-الرياض-منطقة-الرياض-6754761,"شقة للبيع في حي الملقا, مدينة الرياض, منطقة الرياض",2026-07-01,حي الملقا,شمال الرياض,"1,350,000",147.0,3.0,3.0,5.0,"80,000",5.93%,مصعد | موقف خاص | مطبخ راكب | مكيفات راكبة | مستودع | رهن عقاري,لا,,"شقة للبيع – الماجدية 44 | حي الملقا – شمال الرياض

للبيع شقة فاخرة في مشروع الماجدية 44 الراقي، بحي الملقا شمال الرياض
📍 موقع مميز قريب من طريق أنس بن مالك وطريق الملك فهد، جميع الخدمات متوفرة حولك.

⸻

✨ مواصفات الشقة:
	•	المساحة: 147 م²
	•	الدور: الثاني (يوجد مصعد)
	•	عدد الغرف: 3 غرف نوم + مجلس + صالة
	•	عدد دورات المياه: 3
	•	مستودع داخلي
	•	مطبخ راكب + مكيفات راكبة
	•	موقف خاص خارجي
	•	عمر العقار: 5 سنوات فقط
	•	عليها رهن عقاري 
       . الشقة مؤجرة ب80,000 ريال دفعة واحد بالسنة ونهاية العقد شهر 12 

⸻

✅ مميزات إضافية:
	•	يوجد نادي ومجلس للضيوف خاص بالمجمع 
	•	موقع استراتيجي في حي الملقا – من أرقى أحياء شمال الرياض
	•	جميع الخدمات قريبة (مدارس – مطاعم – كافيهات – مساجد – مراكز طبية)
	•	مناسبة للسكن العا


⸻

💰 السعر المطلوب: 1,350,000 ريال

📉 السعر قابل للتفاوض البسيط للجادين",شقة
6827912,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-القشاشية-حي-الندى-مدينة-الرياض-منطقة-الرياض-6827912,"شقة للبيع في شارع القشاشية, حي الندى, مدينة الرياض, منطقة الرياض",2026-08-17,حي الندى,شمال الرياض,"1,300,000",180.0,4.0,0.0,11.0,"77,000",5.92%,موقف خاص | بلكونة,نعم,عمود الشركة فاضي (فرد),"شقة دبلوكس للبيع (دورين) ف عمارة  بحي الندي
مساحة 181م
 شقة ارضي
الدور الأول : مجلس + دورة مياة + صالة + مطبخ + بلكونة 2×4
الدور الثاني: غرفة ماستر مع دورة مياة + غرفتين نوم + دورة مياة مستقلة.
الشقة مجددة دورات مياة + مطبخ + سخانات
فيها موقف خاص في القبو
عمر العقار 11 سنه
نقبل الكاش فقط
الشقة مؤجرة 77 الف ينتهي عقدها في نهاية شهر 5 ميلادي.",شقة
6849038,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-القشاشية-حي-الندى-مدينة-الرياض-منطقة-الرياض-6849038,"شقة للبيع في شارع القشاشية, حي الندى, مدينة الرياض, منطقة الرياض",2026-08-30,حي الندى,شمال الرياض,"1,300,000",180.0,5.0,3.0,11.0,"77,000",5.92%,موقف خاص | بلكونة | عداد كهرباء مستقل | عداد ماء مستقل,لا,,"شقة دبلوكس للبيع (دورين) 
ف عمارة  بحي الندي
مساحة 181م
عمر العقار 11 سنه 
 شقة  دور ارضي
الدور الأول : مجلس + دورة مياة + صالة + مطبخ + بلكونة 2×4
الدور الثاني: غرفة ماستر مع دورة مياة + غرفتين نوم + دورة مياة مستقلة.
الشقة مجددة دورات مياة + مطبخ + سخانات
فيها موقف خاص في القبو
عداد كهرباء مستقل 
عداد ماء مستقل 
الشقة مؤجرة 77 الف سنوي 
ينتهي عقدها في نهاية شهر 5 ميلادي.
البيع مليون 300
البيع كاش 
الشقه ساكنه يلزم موعد للمعاينه 
التواصل موسسة الأعمار الذكية 
0533002472 واتساب",شقة
6849993,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-القشاشية-حي-الندى-مدينة-الرياض-منطقة-الرياض-6849993,"شقة للبيع في شارع القشاشية, حي الندى, مدينة الرياض, منطقة الرياض",2026-08-31,حي الندى,شمال الرياض,"1,300,000",180.0,4.0,,11.0,"77,000",5.92%,موقف خاص | بلكونة,لا,,"شقة دبلوكس للبيع (دورين) ف عمارة  بحي الندي
مساحة 181م
 شقة ارضي
الدور الأول : مجلس + دورة مياة + صالة + مطبخ + بلكونة 2×4
الدور الثاني: غرفة ماستر مع دورة مياة + غرفتين نوم + دورة مياة مستقلة.
الشقة مجددة دورات مياة + مطبخ + سخانات
فيها موقف خاص في القبو
عمر العقار 11 سنه
نقبل الكاش فقط
الشقة مؤجرة 77 الف ينتهي عقدها في نهاية شهر 5 ميلادي.
البيع مليون 300
العرض مباشر مع المالك

https://maps.app.goo.gl/T1qEpSrP4EVUcooR9?g_st=aw",شقة
6853903,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-القشاشية-حي-الندى-مدينة-الرياض-منطقة-الرياض-6853903,"شقة للبيع في شارع القشاشية, حي الندى, مدينة الرياض, منطقة الرياض",2026-09-02,حي الندى,شمال الرياض,"1,300,000",180.0,4.0,,11.0,"77,000",5.92%,موقف خاص | بلكونة | دور أرضي | رهن عقاري,لا,,"شركة بي فاوند العقاريه 
رقم العرض : 2628
النوع : شقة دورين للبيـــــــع 
الحي : الندى
المساحه : 180.14 م²
الشوارع : 36 م جنوبي غربي 
العمر : 11 سنة 
السعر : 1.300.000 شامل الرهن 
الرهن. : مرهونة
*الوصف*
شقة دبلكس  دورين للبيع
في  عمارة  بحي الندي
 شقة ارضية
*الدور الأرضي* 
 مجلس + دورة مياة + صالة + مطبخ + بلكونة 2 × 4
*الدور الأول* 
غرفة ماستر مع دورة مياة + غرفتين نوم + دورة مياة مستقلة
الشقة مجددة دورات مياة + مطبخ + سخانات
فيها موقف خاص في القبو
نقبل الكاش فقط
الشقة مؤجرة 77 الف ينتهي عقدها في نهاية شهر 5 ميلادي.

رقم الترخيص الاعلاني: 7201114135",شقة
6497911,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-بشير-البصري-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6497911,"شقة للبيع في شارع بشير البصري, حي النرجس, مدينة الرياض, منطقة الرياض",2026-06-09,حي النرجس,شمال الرياض,"1,100,000",113.0,2.0,3.0,0.0,"65,000",5.91%,,لا,,"شقة سكنية واستثمارية ضمن مشروع DARCO – حي النرجس | إطلالة رايقة على البهو الداخلي

شقة تجمع بين السكن المريح والعائد الاستثماري الجاهز، داخل مشروع داركو (رقم ٣٠٧) في حي النرجس. تصميم عملي وتشطيبات حديثة تناسب السكن العائلي، مع عقد إيجار قائم يضمن دخلًا ثابتًا للمستثمر.

المواصفات:

غرفتا نوم مهيّأة للاستخدام اليومي المريح.

٣ دورات مياه بتشطيبات عصرية.

صالة مع شرفة مطلّة على البهو الداخلي للمجمّع 🌿

مطبخ مكتمل بالأجهزة الكهربائية.

مكيفات ماندو بلس عالية الكفاءة.

معلومة سكنية واستثمارية:
الشقة مؤجّرة بمبلغ ٦٥,٠٠٠ ريال على دفعتين، والدفعة الثانية مستحقة في أبريل ٢٠٢٦م — مما يمنح المالك الحالي عائداً جاهزاً إلى جانب قابلية عالية للسكن المستقبلي.",شقة
6541128,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-بشير-البصري-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6541128,"شقة للبيع في شارع بشير البصري, حي النرجس, مدينة الرياض, منطقة الرياض",2026-01-10,حي النرجس,شمال الرياض,"1,100,000",113.0,2.0,3.0,0.0,"65,000",5.91%,,نعم,عمود الشركة فاضي (فرد),"شقة جديدة للبيع في حي النرجس مشروع DARCO307


غرفتين نوم
صاله مع بلكونه مطله على البهو الداخلي للمجمع
3 دورات مياه
مطبخ بالكامل راكب
مكيفات راكبه ماندو بلس 
يوجد خدمات في المشروع نوادي رياضية ولاونجات

الشقة مؤجرة حالياً بمبلغ 65,000 على دفعتين، الدفعة الثانية تُستحق في أبريل2026",شقة
6873319,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-السند-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6873319,"شقة للبيع في شارع السند, حي النرجس, مدينة الرياض, منطقة الرياض",2026-09-14,حي النرجس,شمال الرياض,"1,100,000",113.0,2.0,3.0,2.0,"65,000",5.91%,دخول ذكي | دور أرضي,نعم,عمود الشركة فاضي (فرد),"🏡 شقة فاخرة للبيع – حي النرجس

شقة عمرها سنتان في موقع مميز بـ حي النرجس – شارع السند، تقع في الدور الأرضي بواجهة أمامية على زاوية، وتتميز بتصميم عصري وتجهيزات ذكية متكاملة.
- للصور من الداخل التواصل على الواتساب 

✨ تفاصيل الشقة

* المساحة: 113 م²
* غرفتان
* صالة
* 3 حمامات
* موقف واسع بجوار المدخل الرئيسي
* تكييف ذكي بالكامل يعمل عبر Wi-Fi
* قفل ذكي ونظام Smart Home متكامل
* أنظمة أمن وسلامة متطورة
* إضاءات LED تعمل باللمس
* نوافذ واسعة تمنح الشقة إضاءة طبيعية مميزة
* عمارة سكنية فاخرة بواجهات عصرية وممرات رخامية
* الشقة مكيفة بالكامل

📍 موقع مميز

قريبة من أبرز المعالم والمواقع الحيوية في الرياض:

* 100 متر عن المسجد، مشيًا على الأقدام
* دقيقتان عن معهد الإدارة العامة
* 5 دقائق عن جامعة الإمام محمد بن سعود
* 9 دقائق عن جامعة الأميرة نورة بنت عبدالرحمن وواجهة الرياض
* 12 دقيقة عن مطار الملك خالد الدولي


• مؤجرة حاليًا بـ 65000 ألف دفعة واحدة . 

فرصة مميزة للسكن أو الاستثمار في أحد أحياء شمال الرياض.",شقة
6798780,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-دار-السلام-حي-السعادة-الرياض-منطقة-الرياض-6798780,شقة للبيع في شارع دار السلام ، حي السعادة ، الرياض ، منطقة الرياض,,حي السعادة,شرق الرياض,"850,000",168.0,4.0,3.0,2.0,"50,000",5.88%,غرفة خادمة,نعم,الوصف يذكر إعلان مباشر من المالك,"� للبيع شقة مميزة وواسعة في حي السعادة – مقابل حديقة

للبيع شقة مميزة وواسعة في حي السعادة، بموقع مميز مقابل حديقة وبجانب مدرسة أهلية للبنين، كما تتميز بقربها الشديد من محطة مترو النسيم، مما يجعل موقعها مناسبًا للسكن والاستثمار.

🏠 مواصفات الشقة:

* الدور الثالث
* مجلس
* صالة واسعة
* 3 غرف نوم
* غرفة نوم رئيسية ماستر بمساحة كبيرة، تشمل:
    * غرفة ملابس
    * دورة مياه خاصة
* مطبخ
* 3 دورات مياه
* غرفة غسيل أو غرفة خادمة
* أجزاء خاصة من السطح تابعة للشقة
* لا توجد شقة أخرى مستقلة في السطح

📍 مميزات الموقع:

* في حي السعادة
* مقابل حديقة
* بجانب مدرسة أهلية للبنين
* قريبة جدًا من محطة مترو النسيم
* موقع مناسب للعائلات
* مناسبة للسكن أو الاستثمار

💰 الوضع الاستثماري:

* الشقة مؤجرة حاليًا بمبلغ 50,000 ريال سنويًا
* يوجد قرض قائم لدى البنك الأهلي
* مبلغ السداد المبكر الحالي: 585,000 

من المالك مباشره ( الرجاء التواصل واتساب ) 
لا اقبل مسوقين",شقة
6814331,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-دار-السلام-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6814331,"شقة للبيع في شارع دار السلام, حي السعادة, مدينة الرياض, منطقة الرياض",2026-08-10,حي السعادة,شرق الرياض,"850,000",166.0,3.0,3.0,2.0,"50,000",5.88%,غرفة خادمة,نعم,عمود الشركة فاضي (فرد),"شقة في حي السعادة – مقابل حديقة
كما تتميز بقربها الشديد من محطة مترو النسيم

🏠 مواصفات الشقة:

* الدور الثالث
* مجلس
* صالة واسعة
* 3 غرف نوم
* غرفة نوم رئيسية ماستر بمساحة كبيرة، تشمل:
    * غرفة ملابس
    * دورة مياه خاصة
* مطبخ
* 3 دورات مياه
* غرفة غسيل أو غرفة خادمة
* أجزاء خاصة من السطح تابعة للشقة
* لا توجد شقة أخرى مستقلة في السطح


💰 :

* الشقة مؤجرة حاليًا بمبلغ 50,000 ريال سنويًا",شقة
6863375,https://sa.aqar.fm/شقق-للبيع/الرياض/وسط-الرياض/حي-جرير/شارع-فاطمة-الزهراء-حي-جرير-مدينة-الرياض-منطقة-الرياض-6863375,"شقة للبيع في شارع فاطمة الزهراء, حي جرير, مدينة الرياض, منطقة الرياض",2026-09-08,حي جرير,وسط الرياض,"850,000",96.0,3.0,2.0,2.0,"50,000",5.88%,مصعد | موقف خاص | مطبخ راكب | عداد كهرباء مستقل,لا,,"شقة للبيع في حي جرير 
- 3 غرف نوم واحده منها ماستر 🛌
- صالة 
- مطبخ 
- دورتين مياه 🚾
- الدور الأول ( فوق الأرضي )

مميزات العقار 🏡 : 
- 4 مكيفات سبيليت راكبة ❄️
- خزائن المطبخ راكبة 🗄️
- مؤجرة بعقد ايجار إلكتروني 50 الف سنوياً 💵
- عداد كهرباء مستقل ⚡️
- موقف خاص في البدروم يسع لسيارتين 🅿️
- مصعد راكب في العمارة 🚠

مميزات الموقع📍، بالقرب من : 
- محطة ميترو 
- معهد الإدارة 
- حديقة الملك عبدالله 
- حديقة الحيوانات 
- ملاهي سفين 
- طريق خريص 
- الدائري الشرقي 
- احياء وسط الرياض 
- موقع مميز مقابل حديقة وفي حي راقي وهادئ وبالقرب من جميع الخدمات ✨

السعر : 850٫000 ﷼ 

🌐شركة ربى المستقبل للعقارات🌐
للإستفسار :
0505.124.223 / أبو نهار 
0582.380.306 / محمد 
0509.082.246 / تركي",شقة
6796881,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-دمياط-الجديده-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6796881,"شقة للبيع في شارع دمياط الجديده, حي قرطبة, مدينة الرياض, منطقة الرياض",2026-07-29,حي قرطبة,شرق الرياض,"850,000",170.0,6.0,3.0,10.0,"50,000",5.88%,مصعد | موقف خاص | سطح خاص | عداد كهرباء مستقل | غرفة خادمة | رهن عقاري | قريب من الخدمات,نعم,عمود الشركة فاضي (فرد),"شقة للبيع – حي قرطبة

شقة واسعة في موقع مميز بحي قرطبة، في الدور الثالث بمساحة 170 م²، تقع في موقع حيوي قريب من جميع الخدمات والطرق الرئيسية.

مواصفات الشقة:
* 3 غرف نوم (منها غرفة ماستر).
* مجلس.
* صالة .
* مطبخ.
* 3 دورات مياه.
* غرفة خادمة.
* مصعد.
* موقف سيارة خاص.
* عداد كهرباء مستقل.
* المطبخ ومكيفات السبليت راكبة.
*سطح خاص 6*7 تقريبا

مميزات إضافية:
* الشقة مؤجرة حاليًا بعائد 50,000 ريال سنويًا، وينتهي عقد الإيجار في 10/2026.
* مرهونة لصالح الصندوق العقاري بمبلغ 300,000 ريال، بقسط شهري 1,600 ريال.

السعر: 850,000 ريال

مناسبة للعائلات، في حي هادئ ومميز مع سهولة الوصول إلى جميع الوجهات

⚠️التواصل للمشتري المباشر فقط، وغير قابل للتسويق من قبل الوسطاء",شقة
6872469,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-دمياط-الجديده-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6872469,"شقة للبيع في شارع دمياط الجديده, حي قرطبة, مدينة الرياض, منطقة الرياض",2026-09-13,حي قرطبة,شرق الرياض,"850,000",170.0,4.0,3.0,10.0,"50,000",5.88%,مصعد,لا,,"شقه مميز في حي قرطبه  خلف مبنى سابك وجميع الخدمات موجوده متوفرة 
العقار مؤجر بقيمة 50 الف بالسنه 
الشقة دور 3  يوجد اصنصير 
ومساحتها 170 م",شقة
6508896,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-غرناطة/شارع-القريتين-حي-غرناطة-مدينة-الرياض-منطقة-الرياض-6508896,"شقة للبيع في شارع القريتين, حي غرناطة, مدينة الرياض, منطقة الرياض",2025-12-16,حي غرناطة,شرق الرياض,"850,000",190.0,4.0,3.0,11.0,"50,000",5.88%,مطبخ راكب,لا,,"للبيع شقه تمليك بحي غرناطة طابق اول 

مساحتها.  190م 
اربع غرف وصالة ومطبخ راكب مكيفات راكبه ثلاث دورات مياه

مؤجرة ب 50الف



للمشاهدة الفيديو. يرجي  التواصل واتساب",شقة
6760250,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-احمد-بن-الحجاج-حي-العارض-مدينة-الرياض-منطقة-الرياض-6760250,"شقة للبيع في شارع احمد بن الحجاج, حي العارض, مدينة الرياض, منطقة الرياض",2026-07-05,حي العارض,شمال الرياض,"1,200,000",169.0,4.0,3.0,0.0,"70,000",5.83%,مطبخ راكب | مكيفات راكبة | سطح خاص,لا,,"🏡 للبيع شقة استثمارية – الرياض | حي العارض

💰 السعر: 1,200,000 ريال

📐 المساحة: 170 م²

✨ المواصفات:
• 3 غرف نوم
• مجلس مستقل
• 3 دورات مياه
• سطح خاص
• مطبخ راكب
• مكيفات راكبة

📈 الشقة مؤجرة حاليًا بقيمة 70,000 ريال سنويًا، وينتهي العقد بتاريخ 31/08/2026.

📞 للتواصل: ((الرقم يظهر عند الضغط على اتصال))
📄 رقم ترخيص الإعلان: 7201029493",شقة
6477844,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القنا-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6477844,"شقة للبيع في شارع القنا, حي الياسمين, مدينة الرياض, منطقة الرياض",2026-06-29,حي الياسمين,شمال الرياض,"1,200,000",164.0,3.0,3.0,0.0,"70,000",5.83%,,لا,,"للبيع شقه حي الياسمين 
مساحه ١٦٤ م 
الشقه الدور الثاني 
تتكون من 
ثلاث غرف نوم 
صاله 
مجلس 
مطبخ 
٣ دورات مياة 
السوم مليون ٢٠٠ الف 
البيع فرق السوم 
الشقه مؤجرة بعقد ٧٠ الف سنوي",شقة
6437100,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-القنا-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6437100,"شقة للبيع في شارع القنا, حي النرجس, مدينة الرياض, منطقة الرياض",2026-06-29,حي النرجس,شمال الرياض,"1,200,000",164.0,3.0,3.0,4.0,"70,000",5.83%,,لا,,"للبيع شقه حي الياسمين 
مساحه ١٦٤ م 
الشقه الدور الثاني 
تتكون من 
ثلاث غرف نوم 
صاله 
مجلس 
مطبخ 
٣ دورات مياة 
السوم مليون ٢٠٠ الف 
البيع فرق السوم 
الشقه مؤجرة بعقد ٧٠ الف سنوي 
https://maps.app.goo.gl/NCnddgAXvRdqX8AC7?g_st=iw",شقة
6784121,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-وادي-وج-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6784121,"شقة للبيع في شارع وادي وج, حي الملقا, مدينة الرياض, منطقة الرياض",2026-07-21,حي الملقا,شمال الرياض,"1,200,000",139.0,4.0,0.0,6.0,"70,000",5.83%,مكيفات راكبة | سطح خاص,نعم,عمود الشركة فاضي (فرد),"🏡 للبيع شقة راقية – حي الملقا | مشروع روز ريزدنتس 41

📍 الموقع: الرياض – حي الملقا
🏢 المشروع: روز ريزدنتس 41
📅 عمر العقار: 7 سنوات
🏠 الدور: الثاني
📐 المساحة: 139م² + سطح خاص

✨ تفاصيل الشقة:
• 3 غرف نوم
• صالة ومجلس
• سطح خاص يمنح خصوصية ومساحة إضافية
• 6 مكيفات راكبة
• تشطيبات حديثة وحالة ممتازة

💰 السعر المطلوب: 1,200,000 ريال
💵 الدخل الحالي: مؤجرة بـ 70,000 ريال سنويًا

⭐ فرصة استثمارية مميزة في أحد مشاريع شمال الرياض السكنية، تجمع بين الموقع الحيوي والدخل الإيجاري الجاهز.


🏡 Apartment for Sale – Al Malqa District | Rose Residence 41

📍 Location: Riyadh – Al Malqa District
🏢 Project: Rose Residence 41
📅 Property Age: 7 Years
🏠 Floor: Second Floor
📐 Area: 139 SQM + Private Rooftop

✨ Apartment Details:
• 3 Bedrooms
• Living spaces
• Private rooftop
• 6 installed air conditioners
• Well-maintained condition

💰 Asking Price: SAR 1,200,000
💵 Current Rental Income: SAR 70,000 annually",شقة
