listing_id,url,title,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_property_type,is_multi_unit,is_currently_rented,actual_annual_rent,yield_pct_actual,rent_multiple_years,price_per_sqm,lease_details,rent_confidence,bedrooms,floor,key_features,risk_flags,has_kitchen,is_furnished,has_private_yard,has_private_entrance,has_parking,has_elevator,has_ac,is_monthly_rental,is_shared_deed,is_long_term_lease,deed_area_sqm,license_number,plan_plot_reference,initial_verdict,initial_verdict_reason,description,review_status
6437875,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-الرياض-منطقة-الرياض-6437875,"شقة للبيع في شارع السرور, حي الرمال, مدينة الرياض, منطقة الرياض",حي الرمال,شرق الرياض,790000.0,150.0,3.0,3.0,0.0,شقة,False,True,,,,5267,"مؤجرة ب 50,000 ريال، العقد ينتهي في شهر أكتوبر",لا يوجد رقم,3.0,الأرضي,حوش خاص وكبير | دخول ذكي | تحكم ذكي | عداد كهرباء مستقل | تصميم مودرن | تشطيبات عالية الجودة,تعارض في مساحة العقار (118 م² مسجلة vs 150 م² مذكورة) | انتهاء عقد الإيجار قريبًا (أكتوبر),True,False,True,False,False,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"🔴للبيع  مساحة الشقة 150 م مع الحوش🔴

1. شقة جديد 3غرف وصالة
الرياض حي الرمال، الماجدية.
تتميز بتصميم مودرن وتشطيبات عالية الجودة، دخول ذكي وتحكم ذكي + مواصفات الشقة:
الدور الأرضي
حوش خاص وكبيرو من الجنب .
تتكون الشقة من :
* صالة.
* مطبخ.
* 3غرف نوم (وحدة ماستر).
* 3 دورات مياه.
عداد كهرباء مستقل .
اللتواصل والاستفسارات
ملاحظة: الشقه مؤجرة ب 50 الف ينتهي العقد ب شهر اكتوبر",لا يوجد إيجار رقمي موثوق
6531130,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العارض/شارع-الكوثر-حي-العارض-مدينة-الرياض-منطقة-الرياض-6531130,"شقة للبيع في شارع الكوثر, حي العارض, مدينة الرياض, منطقة الرياض",المسجل: حي العارض، الوصف: مجمع الماجدية,شمال الرياض,1000000.0,236.0,3.0,3.0,1.0,شقة,False,True,,,,4237,عقد ثلاث سنوات باقي سنتين,لا يوجد رقم,3.0,أرضي,مجلس وصالة مفتوحة | مطبخ راكب | مكيفات راكبة | وحوش جانبي | مدخل خاص | غرفة شغالة | موقف خاص بالشقة | مقابل للمدخل,الصك مرهون للبنك | البيع كاش فقط,True,False,False,True,True,False,True,False,False,True,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع شقه فاخره بمجمع الماجدية 102بنظام كومباوند عماره(f)
الشقه في الدور ارضي 
مكون كالاتي من
مجلس وصاله
 مفتوحة على بعض
 و٣غرف نوم منهم
 غرفه ماستر 
و ٣دوارت مياء 
مطبخ راكب 
مكيفات راكبه 
وحوش جانبي 
مدخل خاص 
وغرفة شغاله 
موقف خاص بالشقة 
مقابل للمدخل الشقه 
موجودة للبيع كاش فقط 
مؤجرة بعقد ثلاث سنوات باقي منها سنتين

* الصك مرهون للبنك لذلك البيع كاش
* الشقة مؤجرة لذلك تحديد موعد قبل المعاينة",لا يوجد إيجار رقمي موثوق
6751127,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-محمد-بن-عبدالعزيز-العجاجي-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6751127,"شقة للبيع في شارع محمد بن عبدالعزيز العجاجي, حي القيروان, مدينة الرياض, منطقة الرياض",حي القيروان,شمال الرياض,1400000.0,158.0,3.0,3.0,1.0,شقة,False,True,,,,8861,,لا يوجد رقم,3.0,,مطبخ راكب | مكيفات راكبة | موقف خاص | صالة | منطقة معيشة,,True,False,False,False,True,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة للبيع في حي القيروان مؤجرة بسعر 80.000 ريال
3 غرف + صالة + منطقة معيشة + 3 حمامات + مطبخ راكب + مكيفات راكبة + + موقف خاص .

البيع 1.400.000 ريال

https://maps.app.goo.gl/aBSQ4bAL7JXdWTH36?g_st=ac",لا يوجد إيجار رقمي موثوق
6784086,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/شارع-الرشدية-حي-إشبيلية-مدينة-الرياض-منطقة-الرياض-6784086,"شقة للبيع في شارع الرشدية, حي إشبيلية, مدينة الرياض, منطقة الرياض",حي اشبيلية,شرق الرياض,800000.0,183.0,4.0,3.0,1.0,شقة,False,True,,,,4372,العقد باقي شهرين,لا يوجد رقم,,2,واجهة شمالية | مصعد | مطبخ | مستودع صغير,العمر أكثر من 10 سنوات | وجود مستأجر باقي عقده شهرين,True,False,False,False,False,True,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقه للبيع في حي إشبيلية – الرياض
📍 المساحة: 183 م²
🛏️ 4 غرف🛋️ صالة
🚿 3 دورات مياه
🍽️ مطبخ + مستودع صغير
🧭 واجهة شمالية
🏢 الدور الثاني 
🛗 يوجد مصعد
🏠 عمر العقار: أكثر من 10 سنوات
📄 يوجد مستأجر، وباقي على عقده 2 شهر.

💰 السعر: 800الف ريال",لا يوجد إيجار رقمي موثوق
6634315,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-تبوك-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6634315,"شقة للبيع في شارع تبوك, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",حي ظهرة لبن,غرب الرياض,750000.0,118.0,2.0,3.0,1.0,شقة,False,True,,,,6356,,لا يوجد رقم,2.0,أرضي,تشطيب فاخر | موقع حيوي في ظهرة لبن وقريب للدائري الغربي | دور أرضي | 3 دورات مياه,عمر العقار غير متطابق مع البيانات المسجلة | عدم وجود معلومات إيجار,True,False,False,False,False,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة للبيع بلبن 
شقة جديدة  بعمارة على شارعين، شارع تبوك في لبن 
- عمر العقار سنة
- دور أرضي 
- تشطيب فاخر
- موقع حيوي في ظهرة لبن وقريب للدائري الغربي

 مساحة ١١٨م مكونة من:- 
- ٢ غرف نوم 
- مجلس
- صالة 
- مطبخ (راكب) 
- ٣ دورات مياة 
- الدور الأرضي نافذه على حديثة داخلية 
الشقة تشطيب فاخر وحديث

الشقة مؤجرة حاليا 

البيع 750,000

عرض - 70",لا يوجد إيجار رقمي موثوق
6649258,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-المحلة-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6649258,"شقة للبيع في شارع المحلة, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",حي لبن,غرب الرياض,800000.0,127.0,4.0,3.0,1.0,شقة,False,True,,,,6299,,لا يوجد رقم,3.0,3,مطلّة على شارع تجاري | عرض الشارع 30م | مجلس | مطبخ (راكب) | صالة | ٣ دورات مياة | العمارة مطلة على شارعين,تعارض في عدد الحمامات بين البيانات المسجلة والوصف | تعارض في عمر العقار بين البيانات المسجلة والوصف,True,False,False,False,False,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع شقة بحي لبن
شقة حديثة بعمارة في لبن قريبة من شارع نجد 
- العمارة مطلة على شارعين 
- الشقة بالكامل مطلة على شارع تجاري 
- قريبة جدا من حديثة 
- عمر العقار سنة 
- دور ثالث 
- مطلة على شارع تجاري (اضاءة وتهوية) وليست شقة داخلية
- مساحة الشقة ١٢٧ 
- عرض الشارع 30م
- ٣ غرف نوم 
- مجلس
- مطبخ (راكب) 
- ٣ دورات مياة 
- صالة 
الشقة مؤجرة حاليا
البيع 800الف",لا يوجد إيجار رقمي موثوق
6760625,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-ماجد-بن-مرعيد-حي-الدار-البيضاء-مدينة-الرياض-منطقة-الرياض-6760625,"شقة للبيع في شارع ماجد بن مرعيد, حي الدار البيضاء, مدينة الرياض, منطقة الرياض",حي الدار البيضاء,جنوب الرياض,570000.0,131.0,4.0,3.0,1.0,شقة,False,True,,,,4351,,لا يوجد رقم,4.0,,مبنى حديث بتشطيبات فاخرة | مواقف سيارات خاصة لكل شقة | مصعد يخدم المبنى | تقع على شارع كبير وحديث | شهادة إتمام بناء | بالقرب من محطة المترو | بجوار محطة وقود مباشرة | موقع حيوي قريب من جميع الخدمات والمرافق اليومية,,True,False,False,False,True,True,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة للبيع في حي دار البيضاء – فرصة مميزة للاستثمار أو السكن

تتوفر شقة حديثة للبيع في حي دار البيضاء، تتميز بموقعها الحيوي وتشطيباتها الأنيقة، وهي مؤجرة بعقد قائم مما يجعلها خيارًا مثاليًا للمستثمر الباحث عن دخل فوري.

تفاصيل الشقة:

* 4 غرف واسعة.
* صالة.
* مطبخ.
* 3 دورات مياه.

مميزات العقار:
✨ مبنى حديث بتشطيبات فاخرة.
✨ مواقف سيارات خاصة لكل شقة.
✨ مصعد يخدم المبنى.
✨ تقع على شارع كبير وحديث.
✨ شهادة إتمام بناء.
✨ بالقرب من محطة المترو.
✨ بجوار محطة وقود مباشرة.
✨ موقع حيوي قريب من جميع الخدمات والمرافق اليومية.

فرصة لا تعوض لمن يبحث عن شقة حديثة بموقع استراتيجي وقيمة استثمارية مميزة",لا يوجد إيجار رقمي موثوق
6710929,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-مسكان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6710929,"شقة للبيع في شارع مسكان, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1300000.0,275.0,3.0,3.0,1.5,شقة,False,True,,,,4727,,لا يوجد رقم,3.0,,مطبخ راكب من اجود المطابخ | مكيفات راكبة من نوع قري | اجهزة كهربائية كاملة راكبة | لاونج رجالي | لاونج نسائي | جم رجالي | جم نسائي | حضانة | سطح مؤجر,تعارض في مساحة العقار بين البيانات المسجلة والوصف | تعارض في عمر العقار بين البيانات المسجلة والوصف | تعارض في عدد الغرف بين البيانات المسجلة والوصف,True,True,False,False,False,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة في مشروع الماجدية حي النرجس ع طريق ابوبكر الصديق بجنب جامع السيف مساحة الوحدة اكثر 275 متر
مطبخ راكب من اجود المطابخ
مكيفات راكبة من نوع قري
اجهزة كهربائية كاملة راكبة

يوجد بالمجمع :
لاونج رجالي 
لاونج نسائي
جم رجالي
جم نسائي
حضانة
كما العديد من الخدمات والضمانات
_____________
كل شقة تتكون من ثلاث غرف نوم ومجلس وصالة وثلاث دورات مياة ومطبخ
وحوش كبير وبلكونة خاصة بغرفة الماستر
_____________
مساحة الوحده للبيع 275
مع السطح مؤجرة 87000
 العمر سنه ونص
________________

_________",لا يوجد إيجار رقمي موثوق
6379626,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-ابها-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6379626,"شقة للبيع في شارع ابها, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,شمال الرياض,1650000.0,117.0,3.0,3.0,2.0,شقة,False,True,,,,14103,,لا يوجد رقم,3.0,,اشتراك بالنادي الرياضي للرجال والنساء | منطقة خاصة للأطفال | كوفي ولاونج | ميني ماركت | غرفة خادمة | مشروع صفا 47,"تعارض بين سعر البيع المسجل (1,650,000 ريال) والسعر المذكور في الوصف (1,800,000 ريال) | تعارض في مساحة العقار بين المسجلة (116 م²) والمسجلة في الوصف (117 م²) | الإعلان يذكر أن الشقة مؤجرة حالياً دون تحديد قيمة الإيجار",True,False,False,False,False,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"🏢 للإيجار شقه فاخره في مشروع (صفا 47) 
حي الملقا ، موقع استراتيجي 📍

 مساحه 117م

🔰 مكونة من :
* صاله المعيشة 
* مجلس ودورة مياه
* مطبخ 
* غرفه نوم ماستر بدورة مياه
* غرفتين نوم + دورة مياه 
* غرفة خادمة 

🎯 مميزات الشقة :

- يوجد اشتراك بالنادي الرياضي للرجال والنساء 🏋️
- يوجد منطقة خاصة للأطفال 🛝
- يوجد كوفي ولاونج ☕️
- ميني ماركت 🛍️

🏷️ سعر البيع  :
1800000 

✨ Apartment for Sale – Safa 47 ✨
📍 Al-Malqa District – Prime Location

🏡 | Spacious yard | 3 Bedrooms / one master | maid’s Room

✅ Fitness club (Men & Women)
✅ Kids’ play area 🛝
✅ Café & lounge ☕️
✅ Mini market 🛍️

مؤجرة حالياً 

Sale Price :
1800000

7200677526",لا يوجد إيجار رقمي موثوق
6710913,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الخيالة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6710913,"شقة للبيع في شارع الخيالة, حي الياسمين, مدينة الرياض, منطقة الرياض",حي الياسمين,شمال الرياض,1260000.0,150.0,4.0,1.0,2.0,شقة,False,True,,,,8400,باقي في العقد 5 شهور,لا يوجد رقم,3.0,1,مجمع مورث | أجهزة كهربائية كاملة | مكيفات | مطبخ من افضل شي | شامل الاثاث,تعارض عدد الغرف والحمامات مع البيانات المسجلة | عقد إيجار متبقي 5 شهور,True,True,False,False,False,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقه للبيع حي الياسمين 
شارع الخيالة
مجمع مورث
المساحة 150
دور اول 
ثلاث غرف وحدة ماستر وثلاث دورات مياة ومجلس وصالة وبكونة
اجهزة كهربائية كاملة
مكيفات قررري
مطبخ من افضل شي 
مؤجرة90 الف 
عمر العقار تقريبا سنتين 
 باقي في العقد 5 شهور
السوم  مليون  260 الف   البيع قريب
شامل الاثاث",لا يوجد إيجار رقمي موثوق
6637754,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-الفضائل-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6637754,"شقة للبيع في شارع الفضائل, حي السعادة, مدينة الرياض, منطقة الرياض",حي السعادة,شرق الرياض,850000.0,175.0,4.0,3.0,2.0,شقة,False,True,,,,4857,,لا يوجد رقم,,,مطبخ راكب | مصعد | مكيفات راكبة | واجهة غربية | عداد كهرباء وماء مستقل | سطح خاص | قرب من جميع الخدمات,,True,False,False,False,False,True,True,False,False,False,,7200920574,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"🏡 فرصة سكنية واستثمارية مميزة. 
للبيع شقة في حي السعادة في الرياض، تتميز بقربها من جميع الخدمات. 
-المساحة: (175) متر مربع 
- عدد الغرف: 4 
- عدد دورات المياه: 3
- المطبخ راكب 
- يوجد مصعد
- المكيفات راكبه 
- واجهة غربية 
- عداد كهرباء وماء مستقل 
- سطح خاص 

(الشقة مؤجرة حاليًا) 
للتواصل:  
ترخيص اعلاني رقم: 7200920574",لا يوجد إيجار رقمي موثوق
6729797,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الربيع/شارع-ابي-بن-معاذ-الانصاري-حي-الربيع-مدينة-الرياض-منطقة-الرياض-6729797,"شقة للبيع في شارع ابي بن معاذ الانصاري, حي الربيع, مدينة الرياض, منطقة الرياض",حي الربيع,شمال الرياض,1500000.0,130.0,3.0,3.0,3.0,شقة,False,True,,,,11538,متبقي على العقد سنتان,لا يوجد رقم,3.0,3,3 غرف نوم | 3 دورات مياه | صالة كبيرة | موقف سيارة خاص | مؤثثة بالكامل,انتهاء عقد الإيجار خلال سنتين,False,True,False,False,True,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع شقة مميزة في مشروع الماجدية 116

فرصة استثمارية وسكنية مميزة في أحد مشاريع الماجدية المعروفة بالجودة والموقع المميز.

مواصفات الشقة:

* 3 غرف نوم
* 3 دورات مياه
* صالة كبيرة
* موقف سيارة خاص
* الشقة مؤثثة بالكامل
* ⁠الدور الثالث

المزايا الاستثمارية:

* الشقة مؤجرة حاليًا لشركة بعقد ساري
* متبقي على العقد سنتان
* عائد إيجاري مجزٍ ومضمون

الشقة مناسبة للمستثمر الباحث عن دخل ثابت أو للراغبين في التملك ضمن مشروع راقٍ.",لا يوجد إيجار رقمي موثوق
6785713,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-محمد-الموافي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6785713,"شقة للبيع في شارع محمد الموافي, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,915000.0,120.0,3.0,2.0,3.0,شقة,False,True,,,,7625,,لا يوجد رقم,3.0,,مكيفات راكبة | مطبخ راكب | سمارت هوم | موقف خارجي خاص | غرفة خادمة / غرفة غسيل | منور خارجي صغير,"المديونية 697 ألف | تفاوت سعر البيع بين البيانات المسجلة (915,000) والسعر المذكور في الوصف (950,000) | العقار مؤجر حالياً",True,False,False,False,True,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع شقة في مشروع ركيز حي النرجس 
المساحه ١٢٠م 
العمر ٣ سنوات 
مكيفات راكبه ومطبخ راكب
مؤجرة حالياً
الشقة
غرفة ماستر
غرفتين بينهم دورة مياة
غرفة خادمة او غرفة غسيل
منور خارجي صغير
سمارت هوم راكب
مجلس بدورة مياة
مطبخ
موقف خارجي خاص بالشقة
السعر 950 الف قابل للتفاوض لغرض السفر بالخارج
المديونية 697الف 
مباشر من المالك 
والمالك سمح وما يقصر",لا يوجد إيجار رقمي موثوق
6745820,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-المروج/شارع-المدارة-حي-المروج-مدينة-الرياض-منطقة-الرياض-6745820,"شقة للبيع في شارع المدارة, حي المروج, مدينة الرياض, منطقة الرياض",حي المروج,شمال الرياض,1299000.0,107.0,4.0,3.0,3.0,شقة,False,True,,,,12140,,لا يوجد رقم,3.0,,موقف خاص | موقف خارجي إضافي مشترك للسكان | تشطيب حديث ونظيف | تكييف مركزي كامل | موقع قريب من الخدمات,مستأجر قائم قد يرفض الخروج,True,False,False,False,True,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع شقة سكنية في احد اميز مشاريع الرياض السكنية من تطوير شركة خوالد 

الموقع: حي المروج – موقع مميز قريب من جميع الخدمات
• دقيقتين من محطة المروج
• دقيقتين من شارع العليا العام
• 5 دقائق من كافد

المكونات:
• 3 غرف نوم (منها ماستر)
• صالتان مفتوحتان
• غرفة غسيل
• مطبخ راكب كامل بجميع أجهزته
• تكييف مركزي كامل

المميزات:
• موقف خاص 
• وموقف خارجي إضافي مشترك للسكان
• تشطيب حديث ونظيف
• قريب من المدارس والمقاهي والمطاعم والخدمات اليومية
• المنطقة ذات عائد إيجاري مرتفع ومطلوبة للسكن والاستثمار


البيع سمح ومستعجل والسعر جدا مناسب
يوجد مستأجر وفي حال رغبة المشتري باستمرار المستأجر فله الرغبة",لا يوجد إيجار رقمي موثوق
6498188,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-شهيد-الدين-ثم-الوطن-عبدالله-عبدالرحمن-حي-الياسمين-الرياض-منطقة-الرياض-6498188,"شقة للبيع في شارع رقم 25, حي الياسمين, مدينة الرياض, منطقة الرياض",حي الياسمين,شمال الرياض,1500000.0,125.17,3.0,4.0,4.0,شقة,False,True,,,,11984,العقد ينتهي في 1/9,لا يوجد رقم,3.0,الأرضي,مجلس | صالة | مطبخ راكب | مستودع | غرفة خادمة | مكيفات راكبه | موقف خاص خارجي,مؤجرة | انتهاء العقد قريب,True,False,False,False,True,False,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة مميزة في مجمع الماجدية 90 
في حي الياسمين على شارع جنوبي عرض 20 متر وشارع شرقي عرض 36 متر 

مساحتها 125.17 م
بالدور الارضي في مبنى A90
مجلس
صالة 
مطبخ راكب 
4 حمامات 
3 غرف نوم واحده منهم ماستر 
مستودع
غرفة خادمة 

مكيفات راكبه 
موقف خاص خارجي 
مؤجرة وينتهي العقد في تاريخ 1\9 ميلادي",لا يوجد إيجار رقمي موثوق
6749474,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-النصر-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6749474,"شقة للبيع في شارع النصر, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",حي ظهرة لبن,غرب الرياض,870000.0,169.32,4.0,4.0,4.0,شقة,False,True,,,,5138,,لا يوجد رقم,,,حديقة خاصة | موقف سيارة خاص | ارتداد واسع | مقابل جامع كبير | قريبة من الخدمات اليومية,انتهاء عقد الإيجار قريب,True,False,True,False,True,False,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"🏡 للبيع شقة أرضية مميزة بحديقة وارتداد واسع وموقف خاص في ظهرة لبن – الرياض

فرصة للسكن العائلي أو الاستثمار، شقة واسعة بموقع مميز ومؤجرة حاليًا بعائد إيجاري قائم حتى شهر ديسمبر.

📍 الموقع: حي ظهرة لبن – الرياض
📐 المساحة 169.32 م²
🏠 الدور الأرضي
🚗 موقف سيارة خاص

مكونات الشقة:
* 4  غرف نوم
* غرفة النوم الرئيسية ماستر
* مجلس مستقل
* صالة واسعة
* مطبخ
* 4 دورات مياه

المميزات:
✔️ ارتداد واسع وخاص يمنح مساحة إضافية وخصوصية أكبر
✔️ حديقة خاصة
✔️ مقابل جامع كبير
✔️ خطوات من البقالة والخضار والمغسلة
✔️ قريبة جدًا من المدارس والحدائق والخدمات اليومية
✔️ موقع هادئ وحيوي في نفس الوقت
✔️ عقار حديث
✔️ مؤجرة حاليًا ويتبقى من عقد الإيجار حتى شهر ديسمبر
✔️ مناسبة للسكن أو للاستثمار بعائد إيجاري قائم",لا يوجد إيجار رقمي موثوق
6776364,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-ابحر-حي-الملقا-الرياض-منطقة-الرياض-6776364,شقة للبيع في شارع ابحر ، حي الملقا ، الرياض ، منطقة الرياض,حي الملقا,شمال الرياض,1499000.0,133.0,4.0,3.0,5.0,شقة,False,True,,,,11271,,لا يوجد رقم,3.0,3,مودرن بالكامل بتشطيبات راقية | 3 غرف نوم | 2 صالتان واسعة | مطبخ مودرن مجهز بالكامل من إيكيا | 3 دورات مياه (ماستر، غرفتين، ضيوف) | مصعد | موقف سيارة خاص | مكيفات Gree مركبة | إطلالة مفتوحة على منطقة الأفنيوز | قرب مول الأفنيوز,,True,False,False,False,True,True,True,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع | شقة فاخرة مودرن في مشروع الماجدية 62 – حي الملقا

فرصة مميزة لامتلاك شقة مودرن بالكامل بتشطيبات راقية وتصميم عصري، في أحد أفضل مشاريع حي الملقا، وبموقع استراتيجي قريب جدًا من مول الأفنيوز، مما يجعلها خيارًا مثاليًا للسكن أو الاستثمار.

مواصفات الشقة:

* 3 غرف نوم.
* صالتان واسعتان.
* مطبخ مودرن مجهز بالكامل من إيكيا.
* 3 دورات مياه:
    * دورة مياه خاصة بغرفة الماستر.
    * دورة مياه تخدم غرفتي النوم.
    * دورة مياه للضيوف والصالة.
* الدور الثالث.
* مصعد.
* واجهة أمامية بإطلالة مفتوحة على منطقة الأفنيوز.
* موقف سيارة خاص.
* مكيفات Gree مركبة.

المميزات:

* تصميم مودرن بالكامل مع تشطيبات فاخرة وذوق راقٍ.
* عمر العقار: 5 سنوات.
* الشقة مؤجرة حاليًا بعقد قائم، مما يجعلها فرصة استثمارية مميزة بعائد مباشر.
* تقع في مشروع الماجدية 62 المعروف بجودة البناء وروعة التشطيبات.
* موقع استثنائي في حي الملقا، بالقرب من مول الأفنيوز وجميع الخدمات والطرق الرئيسية.

شقة تجمع بين الفخامة، والتصميم العصري، والموقع المميز، والعائد الاستثماري، وتعد من الفرص النادرة في حي الملقا
 
للتواصل للجادين فقط واتس اب ((الرقم يظهر عند الضغط على اتصال))",لا يوجد إيجار رقمي موثوق
6638551,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عمر-بن-أبي-بكر-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6638551,"شقة للبيع في شارع عمر بن أبي بكر, حي عكاظ, مدينة الرياض, منطقة الرياض",حي عكاظ,جنوب الرياض,480000.0,134.0,3.0,2.0,9.0,شقة,False,True,,,,3582,العقد الحالي ينتهي بعد 6 شهور,لا يوجد رقم,3.0,1,عرض الشارع 20 متر تقريبًا | الواجهة شرقية | دورتين مياة | مصعد | مطبخ | مباشر مع المالك,انتهاء عقد المستأجر خلال 6 شهور | عدم توفر رقم إيجار | عدد الحمامات غير متوفر في البيانات المسجلة,True,False,False,False,False,True,False,False,False,False,,,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقة للبيع حي عكاظ 
يوجد مستأجر ينتهي عقدة بعد 6 شهور

المساحة 134 متر
عرض الشارع 20 متر تقريبا
الواجهة شرقية
عمر العقار 9 سنوات
الدور الأول
 3 غرف
صالة
دورتين مياة
مصعد
مطبخ 
مباشر مع المالك",لا يوجد إيجار رقمي موثوق
6681448,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-القلعة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6681448,"شقة للبيع في شارع القلعة, حي الياسمين, مدينة الرياض, منطقة الرياض",عمارة النجوم السكينة – شارع القلعة,شمال الرياض,1000000.0,143.0,4.0,3.0,10.0,شقة,False,True,,,,6993,,لا يوجد رقم,4.0,3,مطبخ راكب | مكيفات جاهزة | مصعد في العمارة | موقف خاص | اتحاد ملاك | حارس للعمارة | مستودع صغير | صالة مريحة | موقع حيوي,,True,False,False,False,True,True,True,False,False,False,,7100279810,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"للبيع شقة مميزة  – موقع حيوي

📍 الموقع: عمارة النجوم السكينة – شارع القلعة

✨ تفاصيل الشقة:

الدور الثالث

المساحة: 143 م²

4 غرف واسعة

صالة مريحة

3 دورات مياه

مستودع صغير

🌟 المميزات:

مطبخ راكب

مكيفات جاهزة

مصعد في العمارة

موقف خاص

يوجد اتحاد ملاك

يوجد حارس للعمارة 


💼 مؤجرة حالياً 

💡 شقة مناسبة للسكن العائلي ، بموقع قريب من جميع الخدمات.

💰 السعر:1100000

📞 للتواصل: [ 055 167 1120]📌 رقم تصريح الإعلان: 7100279810",لا يوجد إيجار رقمي موثوق
