listing_id,url,title,نوع_العقار,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_annual_rent,yield_pct,key_features,description
6754293,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الشهداء/شارع-شهيد-الدين-ثم-الوطن-عبدالمغنى-عواض-الث-حي-الشهداء-مدينة-الرياض-منطقة-الرياض-6754293,"فيلا للبيع في شارع شهيد الدين ثم الوطن عبدالمغنى عواض الث, حي الشهداء, مدينة الرياض, منطقة الرياض",فيلا,حي الشهداء,شرق الرياض,"1,850,000",250.0,,5.0,10.0,,,حوش خاص | مستودع,"للبيع فيلا في حي الشهداء (غرناطة) المساحة 250م درج (خارجي) الشارع 15م يوجد ساحة مقابل العقار
👇🏻
المحتويات
3 غرف نوم
مجلس
صالة
دورتين مياه
مطبخ
مخزن
دورة مياه في الارتداد الخلفي
ــــــــــــــــــــــــــــــــــــــــــ
الدور العلوي
3 غرف نوم
مقلط
مخزن
مجلس
صالة
مطبخ
دورتين مياه
ملحق علوي غرفة ودورة مياه
ــــــــــــــــــــــــــــــــــــــــــ
مجموع الاجارات 90 الف سنوياً
مؤجرة بالكامل

الحد 1،950،000 قابل للتفاوض"
6813046,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-عبدالرحمن-بن-سلامة-حي-البيان-مدينة-الرياض-منطقة-الرياض-6813046,"فيلا للبيع في شارع عبدالرحمن بن سلامة, حي البيان, مدينة الرياض, منطقة الرياض",فيلا,حي الشرق,شرق الرياض,"2,100,000",770.0,5.0,0.0,10.0,,,,"بسم لله الرحمن الرحيم 
عرض مناسب في موقع مناسب ومرغوب 
قطعة ارض للبيع مقام عليها شاليه فيلا دورين مؤجرة 
حي البيان مخطط 2670/ أ مكتمل الخدمات 
المساحة 770 اطوال 22*35
3 شوارع شارع 20 شمالي + 5 م مواقف 10 جنوبي 6 ممر شرقي

قريبة من جامع قائم و مجمع مدارس بنات قائمة 

موقع مرغوب وطبيعة كف 🤚🏻 

للاستفسار التواصل عبر الجوال ((الرقم يظهر عند الضغط على اتصال))"
6789222,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الخليج/شارع-الضالع-حي-الخليج-مدينة-الرياض-منطقة-الرياض-6789222,"فيلا للبيع في شارع الضالع, حي الخليج, مدينة الرياض, منطقة الرياض",فيلا,حي الخليج,شرق الرياض,"3,900,000",396.0,5.0,5.0,10.0,,,حوش خاص,"حي الخليج 
طريق الامير بندر بن عبدالعزيز 
خلف وقت اللياقه

فيلا  دور و ثلاث شقق
396
زاويه  جنوبي غربي 
كلها مؤجرة 

الدور  الارضي :
حوش و خيمه ( مجلس خارجي) + غرفة صغيره بدورة مياه + غرفة سواق

مجلس و مقلط 
وصاله 
و مطبخ

3 غرف منها ( غرفه ماستر)
و 3 دورات مياة

الدور الاول :     شقتين 
كل شقة :
مدخلين 
مجلس ودورة مياه
صاله و مطبخ 
وغرفتين نوم ودورت مياه

الدور الثاني :
شقة 
بمدخلين 
مجلس و دورة مياه
وصاله ومطبخ 
وغرفتين نوم ودورت مياه 
و سطح صغير"
6702437,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-427-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6702437,"فيلا للبيع في شارع رقم 427, حي المونسية, مدينة الرياض, منطقة الرياض",فيلا,حي المونسية,شرق الرياض,"2,300,000",287.0,5.0,3.0,10.0,,,مستودع | مدخل خاص,"للبيع فيلا بحي المونسية 

معلومات وتفاصيل الفيلا :
دور + دور + دور "" لكل دور مدخل خاص "" 
المساحه : 290
الواجهه : جنوب
الشارع : 15
عمر العقار: 10 سنوات
 الفيلا تتكون من : 
الدور الارضي
ثلاث غرف نوم - مجلس - مقلط - صاله - مستودع - صاله - ثلاث دورات مياة - غرفة سائق

 :الدور الاول 
مجلس - مقلط - صالة - ثلاث غرف نوم - ثلاث دورات مياة 
تفاصيل الشقة: 
مجلس - مقلط - صالة - ثلاث غرف نوم - ثلاث دورات مياة
السعر :2مليون و500 الف

ملاحظة: مؤجرة بالكامل 
حره لا يوجد رهن

للتواصل: 0580464934"
6736600,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-138-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6736600,"فيلا للبيع في شارع رقم 138, حي المونسية, مدينة الرياض, منطقة الرياض",فيلا,حي المونسية,شرق الرياض,"2,850,000",325.0,,5.0,10.0,,,مستودع | دور أرضي,"فيلا استثمارية للبيع في المونسية الذهبية.

▪️ المساحة: 325م²
▪️ العمر: من 8 إلى 10 سنوات
▪️ الشارع: 15م تقريبًا
▪️ الواجهة: شرقية 

🔹 الدور الأرضي:
* مجلس
* مقلط
* صالة
* مطبخ
* 3 غرف نوم
* ملحق
* غرفة شغالة أو مستودع
* غرفة سائق
🔹 الشقق (عدد 3 شقق مستقلة):
كل شقة لها مدخلان مستقلان (مدخل للمجلس ومدخل للصالة)، وتتكون من:
* مجلس
* صالة
* غرفتي نوم
* مطبخ
* دورتي مياه
🔹 مميزات العقار:
* فيلا استثمارية.
* إطلالة مباشرة على مسجد وحديقة.
* تقع بالقرب من طريق الأمير محمد بن سلمان.
* الشقق مؤجرة حاليًا.
🔹 معلومات إضافية:
* على العقار رهن قائم لدى البنك السعودي الفرنسي بقيمة 500,000 ريال.
للاستفسار ((الرقم يظهر عند الضغط على اتصال))"
6660169,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-ولاته-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6660169,"فيلا للبيع في شارع ولاته, حي السعادة, مدينة الرياض, منطقة الرياض",فيلا,حي السعادة,شرق الرياض,"1,650,000",312.0,4.0,0.0,10.0,,,دور أرضي | قريب من الخدمات,"🏡 دوبلكس للبيع – فرصة استثمارية مميزة  

📍 الموقع: حي السعادة – بالقرب من طريق أبو عبيدة والحرس الوطني  

✨ تفاصيل العقار:  
دوبلكس (دور أرضي + دور ثاني + شقة )  

- المساحة: 312 م²  

💼 حالة التأجير:  
الدور الأرضي للمالك  
- الدور الثاني مؤجر  
- شقة السطح مؤجرة  

💰 دخل استثماري جاهز من أول يوم  

🏠 مميزات الموقع:  
- موقع حيوي وقريب من الطرق الرئيسية  
- قريب من الخدمات والمدارس  
- سهولة الوصول والتنقل  

💡 خيار مثالي للسكن أو الاستثمار بعائد مستمر"
6733021,https://sa.aqar.fm/فلل-للبيع/الرياض/جنوب-الرياض/حي-الشفا/شارع-عبدالله-النجدي-حي-الشفاء-مدينة-الرياض-منطقة-الرياض-6733021,"فيلا للبيع في شارع عبدالله النجدي, حي الشفاء, مدينة الرياض, منطقة الرياض",فيلا,حي الشفا,جنوب الرياض,"2,200,000",750.0,7.0,1.0,10.0,,,دور أرضي,"للبيع فله حي الشفاء
دورين مفصوله مرممه

الحد مليونين و ٤٠٠ الف صافي 

الفله نظيفه الدور الأرضي ساكنه المالك
الدور الأول مؤجر دفعه واحده

كل دور اربع غرف نوم
صاله
مطبخ
مقلط
مجلس

غرفه سواق
غرفه خادمه

قريبه من جميع الخدمات

الحد مليونين و ٤٠٠ الف صافي 

مزيد من التفاصيل ((الرقم يظهر عند الضغط على اتصال))

نسوق عروضكم العقاريه ونرحب بالجميع

موقع المكتب حي الشفاء
شارع عبدالعزيز بن عساكر

قريب بنك الراجحي شارع ابن تيميه.."
6767226,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-207-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6767226,"فيلا للبيع في شارع رقم 207, حي النرجس, مدينة الرياض, منطقة الرياض",فيلا,حي النرجس,شمال الرياض,"4,100,000",375.0,6.0,5.0,10.0,,,مطبخ راكب | مكيفات راكبة | دور أرضي,"فيلا مع شقتين للبيع بحي النرجس 
موقع مميز 
المساحة: 375م² 
العمر: 10 سنوات
 يوجد شهادة بناء 
جميع المكيفات راكبة (سبليت) 

تتكون الفيلا من/
الدور الأرضي: مجلس – مقلط – غرفة كبار سن – صالتين – دورتين مياه – مطبخ

الدور الثاني: غرفة ماستر بدورة مياه – غرفتين نوم بدورة مياه مشتركة – صالة علوية

الملحق العلوي: غرفة – صالة – دورة مياه – مطبخ

غرفة سائق

الشقتين/ تتكون كل شقة من غرفتين نوم – صالة – مجلس – مدخلين – مطبخ راكب – مكيفات راكبة

الشقق مؤجرة 

السعر: 4,100,000 ريال"
6751904,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-رقم-138-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6751904,"فيلا للبيع في شارع رقم 138, حي الياسمين, مدينة الرياض, منطقة الرياض",فيلا,حي الياسمين,شمال الرياض,"3,900,000",390.0,7.0,5.0,10.0,,,دور أرضي,"🏡 للبيع فيلا استثمارية – موقع مميز
▪️ مساحة الفيلا: 390م²
▪️شارع 15 شمالى
▪️ الفيلا مستقلة ومفصولة بالكامل
▪️ السعر: 4 مليون ريال للفيلا 
▪️ الدخل السنوي التقريبي: من 180,000 إلى 190,000 ريال 
▪️ العمر: 10 سنوات
▪️ الفيلا مؤجرة بنظام وحدات (3 عدادات)
💠 التفاصيل:
🔹 الدور الأرضي:
مجلس – مقلط – صالة
3 غرف نوم (بينها ماستر)
مطبخ
3 دورات مياه
مدخل سيارة + غرفة سائق
🔹 الدور الأول:
*شقتان مستقلتان*
كل شقة تضم: 3 غرف نوم – صالة – مطبخ – دورات مياه
🔹 الدور الثاني:
مجلس – صالة – غرفة نوم – دورات مياه"
6794478,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-269-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6794478,"فيلا للبيع في شارع رقم 269, حي النرجس, مدينة الرياض, منطقة الرياض",فيلا,حي النرجس,شمال الرياض,"7,300,000",900.0,3.0,4.0,10.0,,,حوش خاص | مسبح | مستودع,"للبيع ( فيلا بنظام دور و ٣شقق ٤٥٠م + استراحه ٤٥٠م )
بحي النرجس - شمال الرياض
المساحه: 900م
عمر العقار : 10 سنوات
الواجهة: شرقي شارع 20

- الدور الارضي 
مدخل سياره - حوش - ملحق خارجي مع دوره مياه
مجلس رجال  - مقلط - دوره مياه -صاله نساء
غرفتين نوم ماستر -  دورة مياه 
مطبخ داخلي - مطبخ خارجي مع مستودع
غرفه خادمه مع دوره مياه - غرفه غسيل 

- ٣ شقق مؤجرة ✅
كل شقه عباره عن 
مجلس - صاله - غرفتين نوم 
٣ دورات مياه - مطبخ

- الاستراحه عباره عن :
مدخل سياره - مجلس رجال - مقلط 
مطبخ صغير - جلسلة خارجية - 
مسبح كبير مغطى بلكسان مع كامل تجهيزاته
بالآضافه الى العاب مائية

السوم : 7,200,000
حد البيع : 7,500,000"
6649320,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-433-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6649320,"فيلا للبيع في شارع رقم 433, حي المونسية, مدينة الرياض, منطقة الرياض",فيلا,حي المونسية,شرق الرياض,"3,000,000",425.0,5.0,1.0,10.0,,,مطبخ راكب | حوش خاص,"فلة حي المونسية

 للبيع 3مليون

المساحة 425م
زاوية شمالا 15م
شرقي 10م
عمر العقار 10م
فلة دور ونص مع وجود شقتين مؤجرة

الفلة عبارة عن ملحق

مجلس رجال مع دورة المياه

مكتب مقابل المجلس مقلط

صالة كبيرة مع دورة مياه

مجلس حريم

غرفة كبار السن بدورة مياه و ارتداد

مطبخ كبير مع ارتداد

الدور الثاني ٣ غرف نوم كبيرة كلها ماستر

مكيفات اسبيلت وشباك في كامل البيت

مطبخ راكب

موقع قريب من كل الخدمات

بجانب مدارس بنات وأولاد جميع المراحل

علي شارعين

بالقرب من مسجدين

قريب من ايكيا والمطار والجامعات

الحي هادي والجيران طيبين"
6810604,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-إبراهيم-الهاشمي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6810604,"فيلا للبيع في شارع إبراهيم الهاشمي, حي النرجس, مدينة الرياض, منطقة الرياض",فيلا,حي النرجس,شمال الرياض,"2,150,000",225.0,3.0,0.0,10.0,,,مكيفات راكبة | حوش خاص | سطح خاص | مؤثثة | غرفة خادمة | دور أرضي,"فيلا مميزة للبيع في حي النرجس – شمال طريق الملك سلمان (فرصة سكنية واستثمارية)

الموقع: الرياض – حي النرجس  
خلف مجمع النرجس فيو مباشرة  
موقع هادئ وقريب جداً من الخدمات والمرافق الحيوية.

المساحة: 225 م²  
عرض الشارع: 15 متر  
تبعد عن مطار الملك خالد الدولي حوالي 15 دقيقة

تفاصيل الفيلا:  
حوش خارجي مع غرفة سائق  
قراج يتسع لسيارتين  
ملحق خارجي مستقل بدورة مياه ومغاسل  
حوش داخلي يمنح خصوصية وإضاءة طبيعية

الدور الأرضي:  
صالة طعام مفتوحة على صالة جلوس  
دورة مياه  
مطبخان (داخلي + خارجي)

الدور الأول:  
صالة عائلية  
دورة مياه  
غرفة نوم  
جناح نوم بدورة مياه  
غرفة نوم ماستر

الدور الثاني:  
غرفة عاملة بدورة مياه  
منطقة غسيل  
سطح واسع

مميزات إضافية:  
الفيلا مؤثثة تقريباً بنسبة 80٪  
مطابخ ومكيفات راكبة  
قريبة من مسجد وممشى الحي  
قريبة جداً من المجمعات التجارية والمطاعم والكافيهات  
مناسبة للسكن أو للاستثمار

السعر المطلوب: 2,500,000 ريال

ملاحظة استثمارية:  
الفيلا مؤجرة حالياً بعقد سنوي قائم ينتهي في نوفمبر 2026  
(دخل إيجاري مستمر للمشتري)."
6748295,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-420-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6748295,"فيلا للبيع في شارع رقم 420, حي الملقا, مدينة الرياض, منطقة الرياض",فيلا,حي الملقا,شمال الرياض,"3,500,000",295.0,5.0,0.0,10.0,,,غرفة خادمة | مستودع | دور أرضي,"للبيع فيلا دبلكس مساحه ٢٩٥م شارع ١٥ شمالي بحي الملقا شمال طريق انس بن مالك بجانب ممشى الملقا السكني

يتكون من التالي

الدور الأرضي:
- مجلس رجال
- صاله طعام رجال
- صاله عائلية
- مطبخ
- ⁠مستودع 
- ⁠غرفة سائق 
- ⁠غرفة خادمة

الدور الأول:

- ⁠٤  غرف نوم
- ⁠صاله عائلية

الدور الثاني :
- ⁠غرفه نوم بدورة مياة
- ⁠مستودع 

مزايا العقار :

قريب من طريق انس بن مالك 
موقع راقي جدآ 


عمر العقار :
١٠ سنوات بتصميم مودرن 

مؤجرة حاليآ ب ٩٥,٠٠٠ تبقى بالعقد سنه واحدة مع امكانية التجديد في حال رغبة المشتري"
6578654,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-الوادي/شارع-مغيرة-حي-الوادي-مدينة-الرياض-منطقة-الرياض-6578654,"فيلا للبيع في شارع مغيرة, حي الوادي, مدينة الرياض, منطقة الرياض",فيلا,حي الوادي,شمال الرياض,"3,000,000",315.0,,0.0,10.0,,,دخول ذكي | حوش خاص | كاميرات مراقبة | مستودع,"� فرصة استثمارية مميزة – فيلا دوبلكس أدوار للبيع | حي الوادي – الرياض

فيلا دوبلكس (دور + دور + شقة) بمساحة 315م²، موقع استراتيجي قريب من أهم المشاريع المستقبلية في الرياض، مع عائد استثماري قوي وفرصة نمو عالية بالقيمة.

✨ أبرز المميزات:

	•	على شارعين متظاهرين ▫️ شارع 12م غربي ▫️ شارع 10م شرقي
	•	إطلالة مباشرة على مسجد (إمكانية الاستفادة من المواقف)
	•	أقل من 2 كم عن محطة مترو طريق عثمان بن عفان
	•	100م جنوب المسار الرياضي
	•	350م عن طريق أبو بكر الصديق
	•	مدخلين مستقلين (الأرضي بمدخل غربي مستقل)


💰 عائد استثماري قوي:

	•	دخل إيجاري سنوي: 190,000 ريال
	•	عائد تقريبي: 6%
	•	فرصة ارتفاع القيمة حتى 30% بعد اكتمال مشروع المسار الرياضي خلال سنتين (تقديري)


🏗 مواصفات البناء:

	•	إجمالي مسطح البناء: 493م²
	•	كل دور يتكون من: مجلس/صالون – صالة – مقلط – مطبخ + مستودع 3 غرف نوم (واحدة ماستر) – 3 دورات مياه
	•	مكيفات اسبلت لجميع الغرف
	•	مطابخ ألمنيوم + رخام صناعي
	•	غرفة سائق للدور الأرضي
	•	عمر العقار: قرابة 10 سنوات
	•	تم تجديد الحوش والدهان الخارجي
	•	دخول ذكي + كاميرات مراقبة (للدور الأرضي)


📍 الموقع:
الرياض – حي الوادي
قريب من طريق الأمير محمد بن سلمان
قريب من طريق أبو بكر الصديق
قريب من المسار الرياضي

💵 السعر المطلوب:
3,250,000 ريال
(تقريبًا 10,000 ريال للمتر)

📞 للتواصل:
((رقم المعلن يظهر عند التواصل))"
6565132,https://sa.aqar.fm/فلل-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-207-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6565132,"فيلا للبيع في شارع رقم 207, حي النرجس, مدينة الرياض, منطقة الرياض",فيلا,حي النرجس,شمال الرياض,"4,500,000",375.0,,5.0,10.0,,,حوش خاص | سطح خاص | عداد كهرباء مستقل | مدخل خاص,"للاستفسار و التواصل / عايد - ((رقم المعلن يظهر عند التواصل))


فيلا مساحتها 375 عرض الشارع ١٥ واجهة شرقيه 


دور و نص + ٣ شقق

الدور الارضي يتكون من 
مجلس
مقلط
صالتين 
غرفه كبار سن 
مدخلين
مدخل سيارة
غرفة سواق
حوش خاص
دورتين مياه

الدور النص
٤ غرف نوم احدها ماستر
دورة مياه 
—————
ميزة مدخل مستقل للشقق، بمدخلين لكل شقة و كل شقة لها عداد كهرب مستقل 

شقة رقم ١ موجرة
غرفتين نوم 
مجلس
صالة 
مع مكيفات و مطبخ

شقة رقم ٢ مؤجرة
غرفتين نوم 
مجلس
صالة 
مع مكيفات و مطبخ

شقة ٣
غرفة و صالة و مطبخ و سطح كبير"
6655312,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-الوسيطاء-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6655312,"فيلا للبيع في شارع الوسيطاء, حي اليرموك, مدينة الرياض, منطقة الرياض",فيلا,حي اليرموك,شرق الرياض,"3,000,000",375.0,,,10.0,,,,للبيع فيلا سكنية بمدينة الرياض حي اليرموك ( مربع الحقباني ) مساحتها 375م عمرها 11 سنة شارع 15 جنوبي درج داخلي و شقتين مسروقة (الفيلا فاضية والشقة التي بالسطح وواحدة من الشقق مؤجرة ومنهي عقد المستأجر ) حرة ليس عليها اي بنك او رهن مجددة بالكامل .. البيع 3 مليون قابل للتفاوض .
6708594,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-الصفوق-حي-طويق-الرياض-منطقة-الرياض-6708594,فيلا للبيع في شارع الصفوق ، حي طويق ، الرياض ، منطقة الرياض,فيلا,حي طويق,غرب الرياض,"2,600,000",450.0,7.0,5.0,10.0,,,حوش خاص | غرفة خادمة | مدخل خاص | دور أرضي | قريب من الخدمات,"فيلا للبيع بحي طويق – فرصة سكنية واستثمارية مميزة

فيلا للبيع بحي طويق بموقع ممتاز، قريبة من جميع الخدمات، على شارع 25 متر، بمساحة 450 م²، بناء شخصي، وتضم 3 شقق مستقلة بمدخل خاص للشقق.

مواصفات الفيلا:

* دور أرضي يتكون من غرفتين ماستر
* غرفتين نوم
* غرفة خادمة
* صالة
* مجلس واسع
* مقلط
* 4 حمامات
* حوش
* مدخل سيارة

مواصفات الشقق (3 شقق):
كل شقة تتكون من:

* 4 غرف
* حمامين
* مطبخ
* سطح مستقل
* مدخل خاص

الشقق الثلاث مؤجرة بالكامل
يوجد شهادة إتمام بناء.

الموقع: حي طويق – قريب من الخدمات والمرافق الحيوية
المساحة: 450 متر
عرض الشارع: 25 متر
العمر:١٠سنوات
السعر: 2,600,000ريال 
يوجد عليها بنك عقاري بقيمه ١٢٠والسعر شامل البنك 

بناء شخصي، مناسبة للسكن أو الاستثمار 



للتواصل والاستفسار:((الرقم يظهر عند الضغط على اتصال))"
6447097,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-عبدالعزيز-الأحيدب-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6447097,"فيلا للبيع في شارع عبدالعزيز الأحيدب, حي الرمال, مدينة الرياض, منطقة الرياض",فيلا,حي الرمال,شرق الرياض,"2,300,000",420.0,4.0,1.0,10.0,,,حوش خاص,"مناسبه للمستثمرين 
فله دور وثلاث شقق
عمرها  10 سنوات
المساحة 420م 
واجهة جنوبية 15م

مؤجرة بالكامل دخلها السنوي أكثر من 160‪ألف
موقعها مميز جداً جداً تحيط بها جميع الخدمات

شارعها وسيع قصير وليس 
طويل ممتد
مربع سكني صغير وهادئ جداً جداً 
شارع عبدالعزيز الأحيدب
قريبة جداً جداً من علي البجادي
تقع بين جامع مقعد وجامع الوالدين
منازلها وغرفها كبيرة واسعه وشرحه
حي الرمال الذهبي 
(تحيط بها جميع الخدمات) 
الدور يتكون من :-
حوش كبير
بايكه مظلله داخلية
ملحق مشب كبير مجلس رجال
دورة مياة للرجال مقلط
مجلس نساء مطبخ
قسم خاص ومستقل للخادمة والغسيل غرفة نوم مع دورة مياه 
صالة كبيرة غرفتين نوم
حمام ومغاسل تخدم الصالة وغرف النوم
ماستر جناح رئيسي كبير

بيع  2مليون و300"
6844127,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-138-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6844127,"فيلا للبيع في شارع رقم 138, حي المونسية, مدينة الرياض, منطقة الرياض",فيلا,حي المونسية,شرق الرياض,"3,300,000",325.0,3.0,0.0,10.0,,,مستودع | دور أرضي | قريب من الخدمات,"فيلا استثمارية للبيع في المونسية الذهبية امام حديقة ومسجد موقع جميل وقريب من جميع الخدمات 

المساحة: 325م²
العمر: من 8 إلى 10 سنوات
الشوارع : شارع 15م 
الواجهة: شرقية 


مواصفات الفله : 
الدور الأرضي:
* مجلس
* مقلط
* صالة
* مطبخ
* 3 غرف نوم
* ملحق
* غرفة شغالة أو مستودع
* غرفة سائق

الشقق (عدد 3 شقق مستقلة):
كل شقة لها مدخلان مستقلان (مدخل للمجلس ومدخل للصالة)، وتتكون من:

* مجلس
* صالة
* غرفتي نوم
* مطبخ
* دورتي مياه

مميزات العقار:
* فيلا استثمارية.
* إطلالة مباشرة على مسجد وحديقة.
* تقع بالقرب من طريق الأمير محمد بن سلمان.
* الشقق مؤجرة حاليًا.

معلومات إضافية:
* على العقار رهن قائم لدى البنك السعودي الفرنسي بقيمة 500,000 ريال.
* سعر البيع يشمل قيمة الرهن .
* ⁠سعر الايجارات في المنطقه لا تقل عن 38 الف وتصل الى 48 الف .
*السوم : 2,850,000 ريال 
*المطلوب : 3,300,000 ريال 


كفه العقارية
* للتواصل : 
- جوال : ((الرقم يظهر عند الضغط على اتصال))‪ 
- البريد الإلكتروني : kafuh.ree@gmail.com"
6626674,https://sa.aqar.fm/دور-للبيع/الرياض/شمال-الرياض/حي-العليا/شارع-لؤلؤة-حي-العليا-الرياض-منطقة-الرياض-6626674,"دور للبيع في شارع لؤلؤة, حي العليا, مدينة الرياض, منطقة الرياض",دور,حي العليا,شمال الرياض,"1,050,000",137.0,4.0,3.0,10.0,,,,"الدور مؤجر
الموقع ممتاز
خلف سنتريا مول وخلف شارع التحليه
يبعد عن محطة القطار ٣ دقائق مشي على الاقدام"
6805323,https://sa.aqar.fm/عمائر-للبيع/الرياض/شرق-الرياض/حي-الملز/شارع-محمد-بن-مسلمة-الأنصاري-حي-الملز-مدينة-الرياض-منطقة-الرياض-6805323,"عمارة للبيع في شارع محمد بن مسلمة الأنصاري, حي الملز, مدينة الرياض, منطقة الرياض",عمارة,حي الملز,شرق الرياض,"10,000,000",625.0,,,10.0,,,مصعد,"مبنى فرصة للمستثمرين  


مبنى تجاري مكتبي  سكني فاخر 

في حي الملز  - شارع الفرزدق 

قريب من شارع الجامعه والاستاد الرياضي والوزارات 

المبنى على شارعين  - شارع ٤٠ وشارع ١٨ 

مساحة الارض ٦٢٥ م 

دور بدروم مواقف سيارات - مع مكاتب في البدروم 

دور ارضي معرض مع مكاتب خلفيه وخدمات 

دور اول مكاتب 

دور ثاني مكاتب 

دور ثالث ملحق مع مكاتب

مصعد مع بوابة إلكترونية للمواقف  
 
مساحة المباني مع البدروم ١٦٠٠ متر تقريبا 

المكاتب قرابة ١١٠٠ متر


مؤجرة بعقد واحد ايجار ١٠ سنوات 
٨٥٠ الف ريال  بداية العقد 1/7/2026
البيع 10مليون"
6662450,https://sa.aqar.fm/عمائر-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-جبل-الدخان-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6662450,"عمارة للبيع في شارع جبل الدخان, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",عمارة,حي ظهرة لبن,غرب الرياض,"4,600,000",600.0,,,10.0,,,,"🚩 عمارة للبيع - حي ظهرة لبن - كود 1236

✦ عمارة للبيع 
حي ظهرة لبن - الرياض 
سكني تجاري 
المساحة : 600م   

✦ مكونات العمارة
عدد الشقق: 12 شقة  / 3 أدوار ونصف  
4 شقق مكونة من ( غرفة - صالة - مطبخ -دورة مياه )
6 شقق مكونة من ( غرفتين - مطبخ - دور مياه )
شقتين مكونة من ( 3 غرف - مطبخ- دورتين مياه ) 

▪️واجهة شارعين عرض 30م - 20م 
▪️مؤجرة عقد ايجار الكتروني سنوي شركة تابعة للراجحي اجمالي الدخل  300 الف ريال 
▪️متبقي على نهاية العقد الايجاري سنة 
▪️المستندات المتوفرة: صك - رخصة بناء - اتمام بناء - عقود الايجار - مخططات العمارة - شهادة ضمانات 
📍على مسافة قريبة من طريق الطائف 

💵 | سعر البيع : 4,600,000 ريال  
📲 | للاستفسار او الحجز التواصل معنا على واتساب ( ((الرقم يظهر عند الضغط على اتصال)) ) 

❇️ | ثقة عملاؤنا مصدر تميزنا .
يمكنك الاطلاع على كافة المستندات والتحقق من صحتها حال اثبات الجدية 

✦ من مكانة ننتقي لك أفضل العقارات مع الملاك مباشرة ونقدمها لك بموثوقية واحترافية وتجربة اسهل.
ـــ تابعنا على حساباتنا في منصات التواصل الاجتماعي وقناتنا على الواتساب ليصلك احدث الفرص العقارية"
